日期,日期,收益率,资金余额
334,2023-02-03 00:00:00,0.04280406840612638,42496.52200857497
335,2023-02-04 00:00:00,-0.02534612203775577,41419.39997556545
336,2023-02-05 00:00:00,-0.08953627456215651,37710.861207153444
337,2023-02-06 00:00:00,-0.08899359405888962,34354.836133272904
338,2023-02-07 00:00:00,-0.11722100455270335,30327.727730487142
339,2023-02-08 00:00:00,-0.09513109444741985,27442.617799382537
340,2023-02-09 00:00:00,-0.012133942800398367,27109.630644711637
341,2023-02-10 00:00:00,0.8132704937823234,49157.09334539268
342,2023-02-11 00:00:00,0.0690098164620836,52549.415334967736
343,2023-02-12 00:00:00,0.13177901827071192,59474.32569850968
344,2023-02-13 00:00:00,0.23051006618863767,73183.75645179774
345,2023-02-14 00:00:00,0.1272532370899886,82496.62636269434
346,2023-02-15 00:00:00,0.1166765746227667,92122.05014462775
347,2023-02-16 00:00:00,0.12184706118842481,103346.85122540334
348,2023-02-17 00:00:00,0.04931750388379763,108443.65996209043
349,2023-02-18 00:00:00,0.024415421037794927,111091.35757894433
350,2023-02-19 00:00:00,-0.0006540956004384979,111018.6932107052
351,2023-02-20 00:00:00,-0.09327291428226514,100663.656155134
352,2023-02-21 00:00:00,-0.08507274506684881,92099.92259755135
353,2023-02-22 00:00:00,-0.0492253397920257,87566.27261286763
354,2023-02-23 00:00:00,-0.054193575321025644,82820.74322244072
355,2023-02-24 00:00:00,-0.024281503540956928,80809.73105262035
356,2023-02-25 00:00:00,-0.009664242592251182,80028.76620791326
357,2023-02-26 00:00:00,-0.04663539465206834,76296.5931122891
358,2023-02-27 00:00:00,0.069690575645869,81613.74660610317
359,2023-02-28 00:00:00,-0.09040032695052913,74235.83722925381
360,2023-03-01 00:00:00,-0.07780821917808223,68459.67893525159
361,2023-03-02 00:00:00,-0.09326676589812732,62074.66608653653
362,2023-03-03 00:00:00,-0.15714391116836113,52320.01027322815
363,2023-03-04 00:00:00,-0.03373991238183083,50554.73771079294
364,2023-03-06 00:00:00,-0.16907733076367137,42007.077601194556
365,2023-03-07 00:00:00,-0.1720235294117647,34780.87185196318
366,2023-03-14 00:00:00,-0.01864628820960701,34132.33769123007
367,2023-03-15 00:00:00,0.09383720907280968,37335.22099930576
368,2023-03-16 00:00:00,-0.06085102350265359,35063.334588800244
369,2023-03-17 00:00:00,-0.08801789620607425,31977.13364432437
370,2023-03-18 00:00:00,-0.055119431195428614,30214.572226589007
371,2023-03-19 00:00:00,-0.04786109523191884,28768.469707860542
372,2023-03-20 00:00:00,-0.043872422579036674,27506.32724788507
373,2023-03-21 00:00:00,-0.09051925953627526,25016.474872844043
374,2023-03-22 00:00:00,-0.014590763188980893,24651.465412151283
375,2023-03-23 00:00:00,-0.2621118012422362,18190.025409711627
376,2023-03-24 00:00:00,-0.06524460414937894,17003.22440238785
377,2023-03-25 00:00:00,-0.00442776735459649,16927.93808045608
378,2023-03-26 00:00:00,-0.05237354085603119,16041.362023790945
379,2023-03-27 00:00:00,0.033732631481984354,16582.479377408585
380,2023-03-29 00:00:00,0.03769911504424761,17207.624175176374
381,2023-03-30 00:00:00,-0.025918628842984126,16761.626150910415
382,2023-03-31 00:00:00,-0.05310260734630545,15871.540098933054
383,2023-04-01 00:00:00,-0.014404572487413225,15642.917349091087
384,2023-04-02 00:00:00,-0.007196546392048142,15530.342368681379
385,2023-04-03 00:00:00,0.006892068273092411,15637.37854859083
386,2023-04-04 00:00:00,0.00036315279399135036,15643.05730630145
387,2023-04-05 00:00:00,-0.026755672523805507,15224.516787742927
388,2023-04-06 00:00:00,-0.003992548449156752,15163.732166852862
389,2023-04-07 00:00:00,0.0014428116943150382,15185.610576952658
390,2023-04-08 00:00:00,-0.026335350446188954,14785.692200669257
391,2023-04-09 00:00:00,-0.006109031054632896,14695.365947851125
